Real,Simple,Expansiva,Deslizante
62515.99,43656.2301813066,46260.404366776944,46260.404366776944
52478.76,43573.569072606566,45967.063367090224,45967.063367090224
42412.9,41885.91088044763,45365.542581454516,45365.542581454516
29020.81,38139.563091697695,39865.802128138545,39865.802128138545
36320.61,29176.06785978913,30562.608679226636,30562.608679226636
15778.7,14606.824580170512,16257.985918835997,16257.985918835997
7041.85,3323.409576716423,4419.770115829706,4419.770115829706
1214.08,1812.684132118821,1831.9079823318123,1831.9079823318123
1727.09,11218.849881433844,10584.99154058665,10584.99154058665
3066.44,24258.13325332582,23858.12279920757,23858.12279920757
7712.1,33558.31070445776,33680.54448268533,33680.54448268533
12761.95,41234.62516663194,41125.933469287156,41125.933469287156
20023.44,44662.762998952865,44699.51070318937,44699.51070318937
31854.98,44509.31566980481,44593.02649238348,44593.02649238348
34465.5,42755.93072372317,43175.88574153542,43175.88574153542
45115.59,39939.54838735461,35066.008573548796,35066.008573548796
43992.56,31283.904905807973,29168.878091568946,29168.878091568946
28518.55,16627.242071855664,19133.66165237844,19133.66165237844
14362.44,4196.9480840685965,7525.156628461778,7525.156628461778
2121.22,1189.7426226472855,1139.9878249780834,1139.9878249780834
6679.2,10013.29304905802,7723.885411162973,7723.885411162973
16057.3,23522.67360786736,21744.22095407009,21744.22095407009
31348.36,33521.85630262852,32908.22135572434,32908.22135572434
46070.96,41462.81829872608,40018.59338611245,40018.59338611245
46761.39,45502.05555582523,43540.78095086813,43540.78095086813
46607.3,45447.92582471609,44036.82864715457,44036.82864715457
51712.11,44137.77098616004,42721.19368467331,42721.19368467331
44110.17,42132.852211153506,46608.46170238733,46608.46170238733
51545.14,33970.87141421318,38030.8057872355,38030.8057872355
33844.55,19147.915763447283,22442.224724348187,22442.224724348187
10941.44,6016.154335506856,7812.630132787376,7812.630132787376
2368.11,3507.8533744111655,4029.1569164705274,4029.1569164705274
3664.0,13609.818301897049,13374.680463462471,13374.680463462471
9617.5,27525.018439147472,27400.335971743465,27400.335971743465
16358.47,36857.40705530882,37199.34363278866,37199.34363278866
43650.65,43333.61297028422,43636.62909016848,43636.62909016848
55894.38,46250.26999675751,47107.41540805101,47107.41540805101
41877.02,46054.59098020553,46954.91359324217,46954.91359324217
51666.71,44168.015867288115,45712.777898476124,45712.777898476124
42897.86,38370.384367730614,43149.9246192503,43149.9246192503
14781.89,29840.965120847224,34802.954906654355,34802.954906654355
4902.79,16290.366890522242,22239.236303067803,22239.236303067803
1663.33,4384.822748079896,8681.376908541917,8681.376908541917
14708.96,278.6942107239366,1234.5657911890744,1234.5657911890744
45485.22,7647.073466423601,5656.638909802139,5656.638909802139
55578.05,20946.403673130273,18034.578417892455,18034.578417892455
58389.62,30863.307324169276,29556.88244320035,29556.88244320035
58623.48,38665.08382067204,37260.24247471809,37260.24247471809
59060.4,42676.31455711961,42391.44459406376,42391.44459406376
59886.6,43121.945113294125,43126.27904228568,43126.27904228568
57971.37,41729.05969967842,43364.7879287827,43364.7879287827
54782.85,42917.575083305834,52378.576805052755,52378.576805052755
50992.36,36619.604410134554,45050.578247716425,45050.578247716425
40236.07,21190.716859897373,25042.692107684612,25042.692107684612
11513.27,7408.801440916657,8724.373690712155,8724.373690712155
11777.82,6547.457174108625,6076.650851436853,6076.650851436853
41073.0,18720.408208647965,18027.461975274087,18027.461975274087
54618.36,33367.37855581284,30866.126500596998,30866.126500596998
59398.47,41427.14346382141,37297.113674705026,37297.113674705026
59892.18,46343.169675016405,41849.91572844028,41849.91572844028
57555.29,48121.84037599802,44506.85733252287,44506.85733252287
57753.8,47828.013111793996,44143.694922938346,44143.694922938346
58433.39,45712.48459606886,42143.78930355072,42143.78930355072
55180.4,44690.40289159536,54048.40143900156,54048.40143900156
49367.2,36565.397494181394,44512.38376735449,44512.38376735449
36729.0,19467.0847415632,21566.676516619922,21566.676516619922
9505.02,5201.421031190157,5937.842592767179,5937.842592767179
11910.68,3549.5814307078717,7879.16395073533,7879.16395073533
42058.98,14878.208421355486,23951.155621322392,23951.155621322392
55888.91,28379.113119481204,37839.86977934837,37839.86977934837
59529.27,36694.49300504207,42649.24969156503,42649.24969156503
59144.4,42643.341191755535,44787.501425368784,44787.501425368784
57597.48,45735.74038957119,45799.03968014955,45799.03968014955
56887.66,45242.691324474814,44222.01438416242,44222.01438416242
55758.65,43274.62059400201,42209.4272949028,42209.4272949028
53538.22,42524.8971893692,52873.00747885704,52873.00747885704
50478.58,34672.10344059229,42617.951237316134,42617.951237316134
38251.42,17778.691363765,19985.772682220937,19985.772682220937
10178.58,4520.331354667842,5247.670672130435,5247.670672130435
4244.03,4714.575215526372,8731.042461235225,8731.042461235225
20011.67,17166.87990880072,25076.58783193469,25076.58783193469
42071.87,30700.530277000664,38832.984011862274,38832.984011862274
45212.64,38253.40687738061,43874.79450410962,43874.79450410962
31951.42,43809.61190333724,45879.78660471797,45879.78660471797
40652.52,46116.199922699925,46969.40890694856,46969.40890694856
42519.91,45518.2334991312,45397.1922267437,45397.1922267437
17772.86,43116.24887180567,43160.41018031001,43160.41018031001
26856.38,35384.58129874468,23588.07425582409,23588.07425582409
26987.95,25936.69521161735,20605.34700287223,20605.34700287223
4964.18,11393.1602739197,10487.90169010818,10487.90169010818
293.61,2362.6623261357845,3056.5183758585154,3056.5183758585154
2918.4,2955.1877006065847,2791.017467003465,2791.017467003465
20980.51,12646.570744775534,12462.260090936721,12462.260090936721
14879.51,24626.81052001536,25803.31015305042,25803.31015305042
26889.5,32525.453995759486,34755.262391536235,34755.262391536235
45753.85,39644.06550824642,41320.466290905475,41320.466290905475
46292.09,42474.50320471048,43221.289726028444,43221.289726028444
49475.17,42466.78472030878,43106.54673691273,43106.54673691273
44687.6,39439.04326632619,40083.212537523505,40083.212537523505
35214.41,38320.16790821314,41558.828526198864,41558.828526198864
44602.08,29446.33252073586,31432.97585430026,31432.97585430026
25855.3,14262.557020401358,14873.670917337835,14873.670917337835
4241.62,2796.357693398893,2735.4525802008807,2735.4525802008807
1642.53,2288.3728785799444,2609.1159451085327,2609.1159451085327
5665.47,13012.8774719432,13354.508204478621,13354.508204478621
21951.9,26281.570602033138,26224.11806338906,26224.11806338906
31719.09,35091.96583659172,34977.69367502451,34977.69367502451
25737.49,42486.96083853483,42435.127356535195,42435.127356535195
27269.16,45496.359314336776,45846.32311559439,45846.32311559439
27174.4,45105.317739093305,45254.8788113451,45254.8788113451
28601.71,42939.94711034417,43511.75173103333,43511.75173103333
31912.31,37590.50098529815,29252.147030915618,29252.147030915618
32417.949999999997,28666.40089777589,24275.119707872866,24275.119707872866
9341.9,15129.684361647367,14239.85502815485,14239.85502815485
1092.04,4219.584951602966,4993.226492180825,4993.226492180825
5762.78,1317.7252245382965,1105.5908816471697,1105.5908816471697
10214.85,9172.409519588351,8466.444132649898,8466.444132649898
16032.14,22040.18623845339,21479.540616587998,21479.540616587998
19263.53,31437.14383587718,31540.832025708554,31540.832025708554
48143.79,39186.6565448749,38533.811697210076,38533.811697210076
52756.34,42814.070207479,41537.52550925016,41537.52550925016
55806.48,43078.254632338285,41980.73632056475,41980.73632056475
52397.01,41366.51862808823,39906.266282614466,39906.266282614466
49218.35,41059.61625130773,47809.17229136944,47809.17229136944
53354.45,32744.415820509195,36875.38340548038,36875.38340548038
42822.33,18093.11540359497,18983.521693796516,18983.521693796516
11054.77,5123.63269817397,4915.879559991359,4915.879559991359
7794.66,2834.744610760212,3586.8906546846033,3586.8906546846033
34888.39,13155.614439173341,14038.628350939154,14038.628350939154
49770.15,27310.444572780132,27600.97411452353,27600.97411452353
53339.18,36868.46764345646,36861.28559372068,36861.28559372068
54012.93,43617.823002923724,43904.12474483609,43904.12474483609
53098.24,46618.67325725078,47589.78980921984,47589.78980921984
46368.58,46344.22710737943,47068.95420027733,47068.95420027733
37817.56,44503.067556681635,46221.009222390654,46221.009222390654
45972.18,41569.91998828411,38782.25041388989,38782.25041388989
49816.1,32608.96027850151,33141.697790391445,33141.697790391445
20278.82,16321.647978181243,21490.425609215497,21490.425609215497
1899.38,3593.1365969840435,8165.4907777220005,8165.4907777220005
0.0,2992.5760390484334,-171.07441790044308,-171.07441790044308
1677.95,14235.948510237038,6475.317324458659,6475.317324458659
9103.72,27571.998924079537,20660.221567726134,20660.221567726134
13366.84,36180.40721070886,31936.54521363616,31936.54521363616
39552.33,42857.49054148078,38684.84314074039,38684.84314074039
47420.61,45822.17969638586,42466.302315033674,42466.302315033674
42845.96,45305.30366994142,42809.50086471319,42809.50086471319
45518.26,43257.58589892745,41369.5404147315,41369.5404147315
42031.94,40859.45665456056,43163.71755087614,43163.71755087614
44641.35,32133.22570353925,35468.02197436929,35468.02197436929
37044.27,16243.461660813093,21276.610083940624,21276.610083940624
9269.14,3290.113482223302,7364.957555083334,7364.957555083334
0.0,1899.5571212758123,3269.635378295034,3269.635378295034
1280.11,12868.866954786778,12614.693404196501,12614.693404196501
6338.26,26675.159277129173,27112.247400692104,27112.247400692104
19485.54,35890.62057308912,37188.360229485035,37188.360229485035
33851.72,42954.5813567698,43577.59812146425,43577.59812146425
26972.27,46253.65841140985,46718.55044540882,46718.55044540882
20481.85,45762.27653894424,46641.05686201572,46641.05686201572
19732.62,43888.02398637414,45142.10789499402,45142.10789499402
16415.07,35772.64353900909,25347.338757398724,25347.338757398724
12316.19,26694.86070856452,22253.2704373312,22253.2704373312
7093.89,12941.514294786155,12790.895790171326,12790.895790171326
3012.79,2707.9294296349585,5095.356030568331,5095.356030568331
2039.33,1050.363196131885,1740.9794120270014,1740.9794120270014
8014.57,9992.089407595991,8039.407405399084,8039.407405399084
15490.11,23307.06932383239,20343.01887351155,20343.01887351155
37962.27,32203.683888400195,31409.571479973198,31409.571479973198
47514.19,40183.02025932193,38845.480238108634,38845.480238108634
58088.66,43389.066421468255,42231.40953847885,42231.40953847885
57091.87,43707.13744517803,42284.38921541214,42284.38921541214
57095.48,41487.31676821709,40337.470991442206,40337.470991442206
55228.77,40128.12253901482,49871.04190353394,49871.04190353394
49046.01,32337.717299656866,37461.21251232743,37461.21251232743
34033.09,17897.874411032797,17399.557480332256,17399.557480332256
953.56,5702.789657661021,4357.7202549138665,4357.7202549138665
3500.33,4372.084836790711,5722.493501122743,5722.493501122743
14130.93,14935.128384575844,17493.925600248574,17493.925600248574
42727.12,28536.68597854197,30469.88266686678,30469.88266686678
49642.52,37268.4472236371,38411.122528402804,38411.122528402804
48438.56,43427.47359985113,45036.18713354945,45036.18713354945
42262.62,45850.506534140106,48118.266717720035,48118.266717720035
60216.85,45637.538112528324,47548.480480701925,47548.480480701925
59841.21,43531.1560008192,46590.624284934995,46590.624284934995
57212.52,40840.05238477468,49936.47149580717,49936.47149580717
51487.58,31636.280733441115,38980.56143362284,38980.56143362284
26869.67,16310.523712537288,20397.932030787466,20397.932030787466
2654.38,3840.204317872003,5689.493603468537,5689.493603468537
2731.12,1228.7475011660158,2738.653821606487,2738.653821606487
10751.81,9961.676649432182,11114.03961693257,11114.03961693257
15318.67,22957.032196972967,23529.076090678573,23529.076090678573
51654.2,32826.21631819844,33561.479142304655,33561.479142304655
45088.56,40591.82978565812,41477.487278331515,41477.487278331515
43339.72,44666.9772914362,46406.268285000326,46406.268285000326
43972.02,44497.402189130786,46152.64660604477,46152.64660604477
48955.25,43302.036650596856,46063.34760075927,46063.34760075927
43229.22,40422.142765328885,43966.177500183585,43966.177500183585
30283.59,31403.464229190347,34810.8817901349,34810.8817901349
11422.75,16945.428872831464,20034.499474248885,20034.499474248885
4944.61,4708.777186524868,6391.478182076812,6391.478182076812
10375.41,1537.4574505123496,2213.8166609069704,2213.8166609069704
25150.44,9799.153347438276,10386.526151165664,10386.526151165664
55435.83,22847.082386670707,23822.911073367,23822.911073367
58610.29,32939.29597392559,34337.047891956565,34337.047891956565
55186.11,40582.32447211743,41609.04884495855,41609.04884495855
59470.54,44519.26865544081,45695.15659858703,45695.15659858703
58835.79,44444.98596155882,45581.60997455358,45581.60997455358
57029.49,43224.161002225876,44701.32840626597,44701.32840626597
54847.2,42448.52664545655,50814.91220556498,50814.91220556498
51376.82,35056.14435048342,41796.41891305208,41796.41891305208
39890.2,19549.240289534926,21468.476169198155,21468.476169198155
10149.09,6190.848722591698,6202.936833975315,6202.936833975315
15226.65,5027.720398972035,5189.650824882835,5189.650824882835
37289.68,16478.041838749647,16936.786099922658,16936.786099922658
43045.79,30523.296508547664,29398.408451085685,29398.408451085685
36707.29,38932.44054262042,36552.46903280854,36552.46903280854
6796.34,44590.12048300624,42526.10899142027,42526.10899142027
37707.73,46906.29485999584,45856.032968971725,45856.032968971725
52891.48,46589.99908769846,45453.15123865604,45453.15123865604
52078.36,44480.61448555708,43635.00820844412,43635.00820844412
55381.05,40644.57404881716,46284.64040779829,46284.64040779829
47604.1,31162.265450879335,38524.73861879587,38524.73861879587
8234.52,14445.350027244687,21111.436447365282,21111.436447365282
266.35,2599.3535095562042,5942.250329765827,5942.250329765827
3280.15,2971.5991280657054,5547.332145731598,5547.332145731598
20368.07,14175.961414277554,18394.400653352142,18394.400653352142
49414.21,26583.2668610847,32714.263561193944,32714.263561193944
41340.7,34691.29159281492,40782.804385967254,40782.804385967254
49123.48,41697.91561511755,46112.26735489726,46112.26735489726
44921.44,44794.8185485816,48747.770868554115,48747.770868554115
47343.54,44134.864976782796,48234.77723976374,48234.77723976374
